,sub_num,true_planet,fold_num,dataset,galaxy,prt
0,119,90,4.0,train,1,3
0,119,90,5.0,train,1,3
0,119,90,7.0,train,1,3
0,119,90,8.0,train,1,3
0,119,90,9.0,train,1,3
0,119,90,10.0,train,1,3
0,119,26,6.0,test,2,10
0,119,26,1.0,train,2,10
0,119,26,2.0,train,2,10
0,119,26,3.0,train,2,10
0,119,26,4.0,train,2,10
0,119,26,5.0,train,2,10
0,119,26,7.0,train,2,10
0,119,26,8.0,train,2,10
0,119,26,9.0,train,2,10
0,119,26,10.0,train,2,10
0,119,9,6.0,test,0,3
0,119,9,1.0,train,0,3
0,119,9,2.0,train,0,3
0,119,9,3.0,train,0,3
0,119,9,4.0,train,0,3
0,119,9,5.0,train,0,3
0,119,9,7.0,train,0,3
0,119,9,8.0,train,0,3
0,119,9,9.0,train,0,3
0,119,9,10.0,train,0,3
0,119,21,6.0,test,0,2
0,119,21,1.0,train,0,2
0,119,21,2.0,train,0,2
0,119,21,3.0,train,0,2
0,119,21,4.0,train,0,2
0,119,21,5.0,train,0,2
0,119,21,7.0,train,0,2
0,119,21,8.0,train,0,2
0,119,21,9.0,train,0,2
0,119,21,10.0,train,0,2
0,119,27,6.0,test,2,8
0,119,27,1.0,train,2,8
0,119,27,2.0,train,2,8
0,119,27,3.0,train,2,8
0,119,27,4.0,train,2,8
0,119,27,5.0,train,2,8
0,119,27,7.0,train,2,8
0,119,27,8.0,train,2,8
0,119,27,9.0,train,2,8
0,119,27,10.0,train,2,8
0,119,8,6.0,test,0,2
0,119,8,1.0,train,0,2
0,119,8,2.0,train,0,2
0,119,8,3.0,train,0,2
0,119,8,4.0,train,0,2
0,119,8,5.0,train,0,2
0,119,8,7.0,train,0,2
0,119,8,8.0,train,0,2
0,119,8,9.0,train,0,2
0,119,8,10.0,train,0,2
0,119,61,7.0,test,0,3
0,119,61,1.0,train,0,3
0,119,61,2.0,train,0,3
0,119,61,3.0,train,0,3
0,119,61,4.0,train,0,3
0,119,61,5.0,train,0,3
0,119,61,6.0,train,0,3
0,119,61,8.0,train,0,3
0,119,61,9.0,train,0,3
0,119,61,10.0,train,0,3
0,119,0,7.0,test,0,4
0,119,0,1.0,train,0,4
0,119,0,2.0,train,0,4
0,119,0,3.0,train,0,4
0,119,0,4.0,train,0,4
0,119,0,5.0,train,0,4
0,119,0,6.0,train,0,4
0,119,0,8.0,train,0,4
0,119,0,9.0,train,0,4
0,119,0,10.0,train,0,4
0,119,63,7.0,test,2,10
0,119,63,1.0,train,2,10
0,119,63,2.0,train,2,10
0,119,63,3.0,train,2,10
0,119,63,4.0,train,2,10
0,119,63,5.0,train,2,10
0,119,63,6.0,train,2,10
0,119,63,8.0,train,2,10
0,119,63,9.0,train,2,10
0,119,63,10.0,train,2,10
0,119,88,7.0,test,1,3
0,119,88,1.0,train,1,3
0,119,88,2.0,train,1,3
0,119,88,3.0,train,1,3
0,119,88,4.0,train,1,3
0,119,88,5.0,train,1,3
0,119,88,6.0,train,1,3
0,119,88,8.0,train,1,3
0,119,88,9.0,train,1,3
0,119,88,10.0,train,1,3
0,119,25,7.0,test,2,8
0,119,25,1.0,train,2,8
0,119,25,2.0,train,2,8
0,119,25,3.0,train,2,8
0,119,25,4.0,train,2,8
0,119,25,5.0,train,2,8
0,119,25,6.0,train,2,8
0,119,25,8.0,train,2,8
0,119,25,9.0,train,2,8
0,119,25,10.0,train,2,8
0,119,81,7.0,test,1,4
0,119,81,1.0,train,1,4
0,119,81,2.0,train,1,4
0,119,81,3.0,train,1,4
0,119,81,4.0,train,1,4
0,119,81,5.0,train,1,4
0,119,81,6.0,train,1,4
0,119,81,8.0,train,1,4
0,119,81,9.0,train,1,4
0,119,81,10.0,train,1,4
0,119,89,8.0,test,1,3
0,119,89,1.0,train,1,3
0,119,89,2.0,train,1,3
0,119,89,3.0,train,1,3
0,119,89,4.0,train,1,3
0,119,89,5.0,train,1,3
0,119,89,6.0,train,1,3
0,119,89,7.0,train,1,3
0,119,89,9.0,train,1,3
0,119,89,10.0,train,1,3
0,119,84,8.0,test,1,4
0,119,84,1.0,train,1,4
0,119,84,2.0,train,1,4
0,119,84,3.0,train,1,4
0,119,84,4.0,train,1,4
0,119,84,5.0,train,1,4
0,119,84,6.0,train,1,4
0,119,84,7.0,train,1,4
0,119,84,9.0,train,1,4
0,119,84,10.0,train,1,4
0,119,68,8.0,test,2,7
0,119,68,1.0,train,2,7
0,119,68,2.0,train,2,7
0,119,68,3.0,train,2,7
0,119,68,4.0,train,2,7
0,119,68,5.0,train,2,7
0,119,68,6.0,train,2,7
0,119,68,7.0,train,2,7
0,119,68,9.0,train,2,7
0,119,68,10.0,train,2,7
0,119,86,8.0,test,1,4
0,119,86,1.0,train,1,4
0,119,86,2.0,train,1,4
0,119,86,3.0,train,1,4
0,119,86,4.0,train,1,4
0,119,86,5.0,train,1,4
0,119,86,6.0,train,1,4
0,119,86,7.0,train,1,4
0,119,86,9.0,train,1,4
0,119,86,10.0,train,1,4
0,119,48,8.0,test,1,3
0,119,48,1.0,train,1,3
0,119,48,2.0,train,1,3
0,119,48,3.0,train,1,3
0,119,48,4.0,train,1,3
0,119,48,5.0,train,1,3
0,119,48,6.0,train,1,3
0,119,48,7.0,train,1,3
0,119,48,9.0,train,1,3
0,119,48,10.0,train,1,3
0,119,83,9.0,test,1,4
0,119,83,1.0,train,1,4
0,119,83,2.0,train,1,4
0,119,83,3.0,train,1,4
0,119,83,4.0,train,1,4
0,119,83,5.0,train,1,4
0,119,83,6.0,train,1,4
0,119,83,7.0,train,1,4
0,119,83,8.0,train,1,4
0,119,83,10.0,train,1,4
0,119,50,9.0,test,2,3
0,119,50,1.0,train,2,3
0,119,50,2.0,train,2,3
0,119,50,3.0,train,2,3
0,119,50,4.0,train,2,3
0,119,50,5.0,train,2,3
0,119,50,6.0,train,2,3
0,119,50,7.0,train,2,3
0,119,50,8.0,train,2,3
0,119,50,10.0,train,2,3
0,119,2,9.0,test,1,7
0,119,2,1.0,train,1,7
0,119,2,2.0,train,1,7
0,119,2,3.0,train,1,7
0,119,2,4.0,train,1,7
0,119,2,5.0,train,1,7
0,119,2,6.0,train,1,7
0,119,2,7.0,train,1,7
0,119,2,8.0,train,1,7
0,119,2,10.0,train,1,7
0,119,29,9.0,test,2,9
0,119,29,1.0,train,2,9
0,119,29,2.0,train,2,9
0,119,29,3.0,train,2,9
0,119,29,4.0,train,2,9
0,119,29,5.0,train,2,9
0,119,29,6.0,train,2,9
0,119,29,7.0,train,2,9
0,119,29,8.0,train,2,9
0,119,29,10.0,train,2,9
0,119,85,9.0,test,1,4
0,119,85,1.0,train,1,4
0,119,85,2.0,train,1,4
0,119,85,3.0,train,1,4
0,119,85,4.0,train,1,4
0,119,85,5.0,train,1,4
0,119,85,6.0,train,1,4
0,119,85,7.0,train,1,4
0,119,85,8.0,train,1,4
0,119,85,10.0,train,1,4
0,119,6,9.0,test,2,11
0,119,6,1.0,train,2,11
0,119,6,2.0,train,2,11
0,119,6,3.0,train,2,11
0,119,6,4.0,train,2,11
0,119,6,5.0,train,2,11
0,119,6,6.0,train,2,11
0,119,6,7.0,train,2,11
0,119,6,8.0,train,2,11
0,119,6,10.0,train,2,11
0,119,45,10.0,test,1,3
0,119,45,1.0,train,1,3
0,119,45,2.0,train,1,3
0,119,45,3.0,train,1,3
0,119,45,4.0,train,1,3
0,119,45,5.0,train,1,3
0,119,45,6.0,train,1,3
0,119,45,7.0,train,1,3
0,119,45,8.0,train,1,3
0,119,45,9.0,train,1,3
0,119,24,10.0,test,2,8
0,119,24,1.0,train,2,8
0,119,24,2.0,train,2,8
0,119,24,3.0,train,2,8
0,119,24,4.0,train,2,8
0,119,24,5.0,train,2,8
0,119,24,6.0,train,2,8
0,119,24,7.0,train,2,8
0,119,24,8.0,train,2,8
0,119,24,9.0,train,2,8
0,119,28,10.0,test,1,3
0,119,28,1.0,train,1,3
0,119,28,2.0,train,1,3
0,119,28,3.0,train,1,3
0,119,28,4.0,train,1,3
0,119,28,5.0,train,1,3
0,119,28,6.0,train,1,3
0,119,28,7.0,train,1,3
0,119,28,8.0,train,1,3
0,119,28,9.0,train,1,3
0,119,46,10.0,test,2,9
0,119,46,1.0,train,2,9
0,119,46,2.0,train,2,9
0,119,46,3.0,train,2,9
0,119,46,4.0,train,2,9
0,119,46,5.0,train,2,9
0,119,46,6.0,train,2,9
0,119,46,7.0,train,2,9
0,119,46,8.0,train,2,9
0,119,46,9.0,train,2,9
0,119,1,10.0,test,0,5
0,119,1,1.0,train,0,5
0,119,1,2.0,train,0,5
0,119,1,3.0,train,0,5
0,119,1,4.0,train,0,5
0,119,1,5.0,train,0,5
0,119,1,6.0,train,0,5
0,119,1,7.0,train,0,5
0,119,1,8.0,train,0,5
0,119,1,9.0,train,0,5
0,120,3,1.0,test,1,4
0,120,3,2.0,train,1,4
0,120,3,3.0,train,1,4
0,120,3,4.0,train,1,4
0,120,3,5.0,train,1,4
0,120,3,6.0,train,1,4
0,120,3,7.0,train,1,4
0,120,3,8.0,train,1,4
0,120,3,9.0,train,1,4
0,120,3,10.0,train,1,4
0,120,9,1.0,test,0,3
0,120,9,2.0,train,0,3
0,120,9,3.0,train,0,3
0,120,9,4.0,train,0,3
0,120,9,5.0,train,0,3
0,120,9,6.0,train,0,3
0,120,9,7.0,train,0,3
0,120,9,8.0,train,0,3
0,120,9,9.0,train,0,3
0,120,9,10.0,train,0,3
0,120,87,1.0,test,1,3
0,120,87,2.0,train,1,3
0,120,87,3.0,train,1,3
0,120,87,4.0,train,1,3
0,120,87,5.0,train,1,3
0,120,87,6.0,train,1,3
0,120,87,7.0,train,1,3
0,120,87,8.0,train,1,3
0,120,87,9.0,train,1,3
0,120,87,10.0,train,1,3
0,120,27,1.0,test,2,4
0,120,27,2.0,train,2,4
0,120,27,3.0,train,2,4
0,120,27,4.0,train,2,4
0,120,27,5.0,train,2,4
0,120,27,6.0,train,2,4
0,120,27,7.0,train,2,4
0,120,27,8.0,train,2,4
0,120,27,9.0,train,2,4
0,120,27,10.0,train,2,4
0,120,28,1.0,test,1,3
0,120,28,2.0,train,1,3
0,120,28,3.0,train,1,3
0,120,28,4.0,train,1,3
0,120,28,5.0,train,1,3
0,120,28,6.0,train,1,3
0,120,28,7.0,train,1,3
0,120,28,8.0,train,1,3
0,120,28,9.0,train,1,3
0,120,28,10.0,train,1,3
0,120,6,1.0,test,2,6
0,120,6,2.0,train,2,6
0,120,6,3.0,train,2,6
0,120,6,4.0,train,2,6
0,120,6,5.0,train,2,6
0,120,6,6.0,train,2,6
0,120,6,7.0,train,2,6
0,120,6,8.0,train,2,6
0,120,6,9.0,train,2,6
0,120,6,10.0,train,2,6
0,120,51,1.0,test,2,4
0,120,51,2.0,train,2,4
0,120,51,3.0,train,2,4
0,120,51,4.0,train,2,4
0,120,51,5.0,train,2,4
0,120,51,6.0,train,2,4
0,120,51,7.0,train,2,4
0,120,51,8.0,train,2,4
0,120,51,9.0,train,2,4
0,120,51,10.0,train,2,4
0,120,81,2.0,test,1,2
0,120,81,1.0,train,1,2
0,120,81,3.0,train,1,2
0,120,81,4.0,train,1,2
0,120,81,5.0,train,1,2
0,120,81,6.0,train,1,2
0,120,81,7.0,train,1,2
0,120,81,8.0,train,1,2
0,120,81,9.0,train,1,2
0,120,81,10.0,train,1,2
0,120,94,2.0,test,1,2
0,120,94,1.0,train,1,2
0,120,94,3.0,train,1,2
0,120,94,4.0,train,1,2
0,120,94,5.0,train,1,2
0,120,94,6.0,train,1,2
0,120,94,7.0,train,1,2
0,120,94,8.0,train,1,2
0,120,94,9.0,train,1,2
0,120,94,10.0,train,1,2
0,120,82,2.0,test,1,3
0,120,82,1.0,train,1,3
0,120,82,3.0,train,1,3
0,120,82,4.0,train,1,3
0,120,82,5.0,train,1,3
0,120,82,6.0,train,1,3
0,120,82,7.0,train,1,3
0,120,82,8.0,train,1,3
0,120,82,9.0,train,1,3
0,120,82,10.0,train,1,3
0,120,64,2.0,test,2,4
0,120,64,1.0,train,2,4
0,120,64,3.0,train,2,4
0,120,64,4.0,train,2,4
0,120,64,5.0,train,2,4
0,120,64,6.0,train,2,4
0,120,64,7.0,train,2,4
0,120,64,8.0,train,2,4
0,120,64,9.0,train,2,4
0,120,64,10.0,train,2,4
0,120,25,2.0,test,2,5
0,120,25,1.0,train,2,5
0,120,25,3.0,train,2,5
0,120,25,4.0,train,2,5
0,120,25,5.0,train,2,5
0,120,25,6.0,train,2,5
0,120,25,7.0,train,2,5
0,120,25,8.0,train,2,5
0,120,25,9.0,train,2,5
0,120,25,10.0,train,2,5
0,120,49,2.0,test,1,2
0,120,49,1.0,train,1,2
0,120,49,3.0,train,1,2
0,120,49,4.0,train,1,2
0,120,49,5.0,train,1,2
0,120,49,6.0,train,1,2
0,120,49,7.0,train,1,2
0,120,49,8.0,train,1,2
0,120,49,9.0,train,1,2
0,120,49,10.0,train,1,2
0,120,7,2.0,test,2,6
0,120,7,1.0,train,2,6
0,120,7,3.0,train,2,6
0,120,7,4.0,train,2,6
0,120,7,5.0,train,2,6
0,120,7,6.0,train,2,6
0,120,7,7.0,train,2,6
0,120,7,8.0,train,2,6
0,120,7,9.0,train,2,6
0,120,7,10.0,train,2,6
0,120,4,3.0,test,1,6
0,120,4,1.0,train,1,6
0,120,4,2.0,train,1,6
0,120,4,4.0,train,1,6
0,120,4,5.0,train,1,6
0,120,4,6.0,train,1,6
0,120,4,7.0,train,1,6
0,120,4,8.0,train,1,6
0,120,4,9.0,train,1,6
0,120,4,10.0,train,1,6
0,120,8,3.0,test,0,4
0,120,8,1.0,train,0,4
0,120,8,2.0,train,0,4
0,120,8,4.0,train,0,4
0,120,8,5.0,train,0,4
0,120,8,6.0,train,0,4
0,120,8,7.0,train,0,4
0,120,8,8.0,train,0,4
0,120,8,9.0,train,0,4
0,120,8,10.0,train,0,4
0,120,0,3.0,test,0,5
0,120,0,1.0,train,0,5
0,120,0,2.0,train,0,5
0,120,0,4.0,train,0,5
0,120,0,5.0,train,0,5
0,120,0,6.0,train,0,5
0,120,0,7.0,train,0,5
0,120,0,8.0,train,0,5
0,120,0,9.0,train,0,5
0,120,0,10.0,train,0,5
0,120,29,3.0,test,2,5
0,120,29,1.0,train,2,5
0,120,29,2.0,train,2,5
0,120,29,4.0,train,2,5
0,120,29,5.0,train,2,5
0,120,29,6.0,train,2,5
0,120,29,7.0,train,2,5
0,120,29,8.0,train,2,5
0,120,29,9.0,train,2,5
0,120,29,10.0,train,2,5
0,120,22,3.0,test,0,2
0,120,22,1.0,train,0,2
0,120,22,2.0,train,0,2
0,120,22,4.0,train,0,2
0,120,22,5.0,train,0,2
0,120,22,6.0,train,0,2
0,120,22,7.0,train,0,2
0,120,22,8.0,train,0,2
0,120,22,9.0,train,0,2
0,120,22,10.0,train,0,2
0,120,83,3.0,test,1,2
0,120,83,1.0,train,1,2
0,120,83,2.0,train,1,2
0,120,83,4.0,train,1,2
0,120,83,5.0,train,1,2
0,120,83,6.0,train,1,2
0,120,83,7.0,train,1,2
0,120,83,8.0,train,1,2
0,120,83,9.0,train,1,2
0,120,83,10.0,train,1,2
0,120,68,3.0,test,2,5
0,120,68,1.0,train,2,5
0,120,68,2.0,train,2,5
0,120,68,4.0,train,2,5
0,120,68,5.0,train,2,5
0,120,68,6.0,train,2,5
0,120,68,7.0,train,2,5
0,120,68,8.0,train,2,5
0,120,68,9.0,train,2,5
0,120,68,10.0,train,2,5
0,120,23,4.0,test,2,4
0,120,23,1.0,train,2,4
0,120,23,2.0,train,2,4
0,120,23,3.0,train,2,4
0,120,23,5.0,train,2,4
0,120,23,6.0,train,2,4
0,120,23,7.0,train,2,4
0,120,23,8.0,train,2,4
0,120,23,9.0,train,2,4
0,120,23,10.0,train,2,4
0,120,43,4.0,test,1,3
0,120,43,1.0,train,1,3
0,120,43,2.0,train,1,3
0,120,43,3.0,train,1,3
0,120,43,5.0,train,1,3
0,120,43,6.0,train,1,3
0,120,43,7.0,train,1,3
0,120,43,8.0,train,1,3
0,120,43,9.0,train,1,3
0,120,43,10.0,train,1,3
0,120,65,4.0,test,2,4
0,120,65,1.0,train,2,4
0,120,65,2.0,train,2,4
0,120,65,3.0,train,2,4
0,120,65,5.0,train,2,4
0,120,65,6.0,train,2,4
0,120,65,7.0,train,2,4
0,120,65,8.0,train,2,4
0,120,65,9.0,train,2,4
0,120,65,10.0,train,2,4
0,120,86,4.0,test,1,2
0,120,86,1.0,train,1,2
0,120,86,2.0,train,1,2
0,120,86,3.0,train,1,2
0,120,86,5.0,train,1,2
0,120,86,6.0,train,1,2
0,120,86,7.0,train,1,2
0,120,86,8.0,train,1,2
0,120,86,9.0,train,1,2
0,120,86,10.0,train,1,2
0,120,46,4.0,test,2,4
0,120,46,1.0,train,2,4
0,120,46,2.0,train,2,4
0,120,46,3.0,train,2,4
0,120,46,5.0,train,2,4
0,120,46,6.0,train,2,4
0,120,46,7.0,train,2,4
0,120,46,8.0,train,2,4
0,120,46,9.0,train,2,4
0,120,46,10.0,train,2,4
0,120,88,4.0,test,1,2
0,120,88,1.0,train,1,2
0,120,88,2.0,train,1,2
0,120,88,3.0,train,1,2
0,120,88,5.0,train,1,2
0,120,88,6.0,train,1,2
0,120,88,7.0,train,1,2
0,120,88,8.0,train,1,2
0,120,88,9.0,train,1,2
0,120,88,10.0,train,1,2
0,120,24,5.0,test,2,4
0,120,24,1.0,train,2,4
0,120,24,2.0,train,2,4
0,120,24,3.0,train,2,4
0,120,24,4.0,train,2,4
0,120,24,6.0,train,2,4
0,120,24,7.0,train,2,4
0,120,24,8.0,train,2,4
0,120,24,9.0,train,2,4
0,120,24,10.0,train,2,4
0,120,5,5.0,test,2,6
0,120,5,1.0,train,2,6
0,120,5,2.0,train,2,6
0,120,5,3.0,train,2,6
0,120,5,4.0,train,2,6
0,120,5,6.0,train,2,6
0,120,5,7.0,train,2,6
0,120,5,8.0,train,2,6
0,120,5,9.0,train,2,6
0,120,5,10.0,train,2,6
0,120,21,5.0,test,0,3
0,120,21,1.0,train,0,3
0,120,21,2.0,train,0,3
0,120,21,3.0,train,0,3
0,120,21,4.0,train,0,3
0,120,21,6.0,train,0,3
0,120,21,7.0,train,0,3
0,120,21,8.0,train,0,3
0,120,21,9.0,train,0,3
0,120,21,10.0,train,0,3
0,120,61,5.0,test,0,2
0,120,61,1.0,train,0,2
0,120,61,2.0,train,0,2
0,120,61,3.0,train,0,2
0,120,61,4.0,train,0,2
0,120,61,6.0,train,0,2
0,120,61,7.0,train,0,2
0,120,61,8.0,train,0,2
0,120,61,9.0,train,0,2
0,120,61,10.0,train,0,2
0,120,1,5.0,test,0,5
0,120,1,1.0,train,0,5
0,120,1,2.0,train,0,5
0,120,1,3.0,train,0,5
0,120,1,4.0,train,0,5
0,120,1,6.0,train,0,5
0,120,1,7.0,train,0,5
0,120,1,8.0,train,0,5
0,120,1,9.0,train,0,5
0,120,1,10.0,train,0,5
0,120,73,5.0,test,2,1
0,120,73,1.0,train,2,1
0,120,73,2.0,train,2,1
0,120,73,3.0,train,2,1
0,120,73,4.0,train,2,1
0,120,73,6.0,train,2,1
0,120,73,7.0,train,2,1
0,120,73,8.0,train,2,1
0,120,73,9.0,train,2,1
0,120,73,10.0,train,2,1
0,120,11,5.0,test,0,1
0,120,11,1.0,train,0,1
0,120,11,2.0,train,0,1
0,120,11,3.0,train,0,1
0,120,11,4.0,train,0,1
0,120,11,6.0,train,0,1
0,120,11,7.0,train,0,1
0,120,11,8.0,train,0,1
0,120,11,9.0,train,0,1
0,120,11,10.0,train,0,1
0,120,62,6.0,test,0,2
0,120,62,1.0,train,0,2
0,120,62,2.0,train,0,2
0,120,62,3.0,train,0,2
0,120,62,4.0,train,0,2
0,120,62,5.0,train,0,2
0,120,62,7.0,train,0,2
0,120,62,8.0,train,0,2
0,120,62,9.0,train,0,2
0,120,62,10.0,train,0,2
0,120,10,6.0,test,0,2
0,120,10,1.0,train,0,2
0,120,10,2.0,train,0,2
0,120,10,3.0,train,0,2
0,120,10,4.0,train,0,2
0,120,10,5.0,train,0,2
0,120,10,7.0,train,0,2
0,120,10,8.0,train,0,2
0,120,10,9.0,train,0,2
0,120,10,10.0,train,0,2
0,120,63,6.0,test,2,5
0,120,63,1.0,train,2,5
0,120,63,2.0,train,2,5
0,120,63,3.0,train,2,5
0,120,63,4.0,train,2,5
0,120,63,5.0,train,2,5
0,120,63,7.0,train,2,5
0,120,63,8.0,train,2,5
0,120,63,9.0,train,2,5
0,120,63,10.0,train,2,5
0,120,67,6.0,test,2,3
0,120,67,1.0,train,2,3
0,120,67,2.0,train,2,3
0,120,67,3.0,train,2,3
0,120,67,4.0,train,2,3
0,120,67,5.0,train,2,3
0,120,67,7.0,train,2,3
0,120,67,8.0,train,2,3
0,120,67,9.0,train,2,3
0,120,67,10.0,train,2,3
0,120,89,6.0,test,1,3
0,120,89,1.0,train,1,3
0,120,89,2.0,train,1,3
0,120,89,3.0,train,1,3
0,120,89,4.0,train,1,3
0,120,89,5.0,train,1,3
0,120,89,7.0,train,1,3
0,120,89,8.0,train,1,3
0,120,89,9.0,train,1,3
0,120,89,10.0,train,1,3
0,120,52,6.0,test,2,4
0,120,52,1.0,train,2,4
0,120,52,2.0,train,2,4
0,120,52,3.0,train,2,4
0,120,52,4.0,train,2,4
0,120,52,5.0,train,2,4
0,120,52,7.0,train,2,4
0,120,52,8.0,train,2,4
0,120,52,9.0,train,2,4
0,120,52,10.0,train,2,4
0,120,40,6.0,test,1,3
0,120,40,1.0,train,1,3
0,120,40,2.0,train,1,3
0,120,40,3.0,train,1,3
0,120,40,4.0,train,1,3
0,120,40,5.0,train,1,3
0,120,40,7.0,train,1,3
0,120,40,8.0,train,1,3
0,120,40,9.0,train,1,3
0,120,40,10.0,train,1,3
0,120,93,7.0,test,1,3
0,120,93,1.0,train,1,3
0,120,93,2.0,train,1,3
0,120,93,3.0,train,1,3
0,120,93,4.0,train,1,3
0,120,93,5.0,train,1,3
0,120,93,6.0,train,1,3
0,120,93,8.0,train,1,3
0,120,93,9.0,train,1,3
0,120,93,10.0,train,1,3
0,120,60,7.0,test,0,2
0,120,60,1.0,train,0,2
0,120,60,2.0,train,0,2
0,120,60,3.0,train,0,2
0,120,60,4.0,train,0,2
0,120,60,5.0,train,0,2
0,120,60,6.0,train,0,2
0,120,60,8.0,train,0,2
0,120,60,9.0,train,0,2
0,120,60,10.0,train,0,2
0,120,48,7.0,test,1,3
0,120,48,1.0,train,1,3
0,120,48,2.0,train,1,3
0,120,48,3.0,train,1,3
0,120,48,4.0,train,1,3
0,120,48,5.0,train,1,3
0,120,48,6.0,train,1,3
0,120,48,8.0,train,1,3
0,120,48,9.0,train,1,3
0,120,48,10.0,train,1,3
0,120,70,7.0,test,0,2
0,120,70,1.0,train,0,2
0,120,70,2.0,train,0,2
0,120,70,3.0,train,0,2
0,120,70,4.0,train,0,2
0,120,70,5.0,train,0,2
0,120,70,6.0,train,0,2
0,120,70,8.0,train,0,2
0,120,70,9.0,train,0,2
0,120,70,10.0,train,0,2
0,120,90,7.0,test,1,2
0,120,90,1.0,train,1,2
0,120,90,2.0,train,1,2
0,120,90,3.0,train,1,2
0,120,90,4.0,train,1,2
0,120,90,5.0,train,1,2
0,120,90,6.0,train,1,2
0,120,90,8.0,train,1,2
0,120,90,9.0,train,1,2
0,120,90,10.0,train,1,2
0,120,72,7.0,test,2,4
0,120,72,1.0,train,2,4
0,120,72,2.0,train,2,4
0,120,72,3.0,train,2,4
0,120,72,4.0,train,2,4
0,120,72,5.0,train,2,4
0,120,72,6.0,train,2,4
0,120,72,8.0,train,2,4
0,120,72,9.0,train,2,4
0,120,72,10.0,train,2,4
0,120,26,8.0,test,2,5
0,120,26,1.0,train,2,5
0,120,26,2.0,train,2,5
0,120,26,3.0,train,2,5
0,120,26,4.0,train,2,5
0,120,26,5.0,train,2,5
0,120,26,6.0,train,2,5
0,120,26,7.0,train,2,5
0,120,26,9.0,train,2,5
0,120,26,10.0,train,2,5
0,120,84,8.0,test,1,2
0,120,84,1.0,train,1,2
0,120,84,2.0,train,1,2
0,120,84,3.0,train,1,2
0,120,84,4.0,train,1,2
0,120,84,5.0,train,1,2
0,120,84,6.0,train,1,2
0,120,84,7.0,train,1,2
0,120,84,9.0,train,1,2
0,120,84,10.0,train,1,2
0,120,20,8.0,test,0,3
0,120,20,1.0,train,0,3
0,120,20,2.0,train,0,3
0,120,20,3.0,train,0,3
0,120,20,4.0,train,0,3
0,120,20,5.0,train,0,3
0,120,20,6.0,train,0,3
0,120,20,7.0,train,0,3
0,120,20,9.0,train,0,3
0,120,20,10.0,train,0,3
0,120,71,8.0,test,2,4
0,120,71,1.0,train,2,4
0,120,71,2.0,train,2,4
0,120,71,3.0,train,2,4
0,120,71,4.0,train,2,4
0,120,71,5.0,train,2,4
0,120,71,6.0,train,2,4
0,120,71,7.0,train,2,4
0,120,71,9.0,train,2,4
0,120,71,10.0,train,2,4
0,120,44,8.0,test,1,3
0,120,44,1.0,train,1,3
0,120,44,2.0,train,1,3
0,120,44,3.0,train,1,3
0,120,44,4.0,train,1,3
0,120,44,5.0,train,1,3
0,120,44,6.0,train,1,3
0,120,44,7.0,train,1,3
0,120,44,9.0,train,1,3
0,120,44,10.0,train,1,3
0,120,53,8.0,test,2,1
0,120,53,1.0,train,2,1
0,120,53,2.0,train,2,1
0,120,53,3.0,train,2,1
0,120,53,4.0,train,2,1
0,120,53,5.0,train,2,1
0,120,53,6.0,train,2,1
0,120,53,7.0,train,2,1
0,120,53,9.0,train,2,1
0,120,53,10.0,train,2,1
0,120,92,8.0,test,1,2
0,120,92,1.0,train,1,2
0,120,92,2.0,train,1,2
0,120,92,3.0,train,1,2
0,120,92,4.0,train,1,2
0,120,92,5.0,train,1,2
0,120,92,6.0,train,1,2
0,120,92,7.0,train,1,2
0,120,92,9.0,train,1,2
0,120,92,10.0,train,1,2
0,120,66,9.0,test,2,4
0,120,66,1.0,train,2,4
0,120,66,2.0,train,2,4
0,120,66,3.0,train,2,4
0,120,66,4.0,train,2,4
0,120,66,5.0,train,2,4
0,120,66,6.0,train,2,4
0,120,66,7.0,train,2,4
0,120,66,8.0,train,2,4
0,120,66,10.0,train,2,4
0,120,41,9.0,test,2,4
0,120,41,1.0,train,2,4
0,120,41,2.0,train,2,4
0,120,41,3.0,train,2,4
0,120,41,4.0,train,2,4
0,120,41,5.0,train,2,4
0,120,41,6.0,train,2,4
0,120,41,7.0,train,2,4
0,120,41,8.0,train,2,4
0,120,41,10.0,train,2,4
0,120,30,9.0,test,2,2
0,120,30,1.0,train,2,2
0,120,30,2.0,train,2,2
0,120,30,3.0,train,2,2
0,120,30,4.0,train,2,2
0,120,30,5.0,train,2,2
0,120,30,6.0,train,2,2
0,120,30,7.0,train,2,2
0,120,30,8.0,train,2,2
0,120,30,10.0,train,2,2
0,120,85,9.0,test,1,2
0,120,85,1.0,train,1,2
0,120,85,2.0,train,1,2
0,120,85,3.0,train,1,2
0,120,85,4.0,train,1,2
0,120,85,5.0,train,1,2
0,120,85,6.0,train,1,2
0,120,85,7.0,train,1,2
0,120,85,8.0,train,1,2
0,120,85,10.0,train,1,2
0,120,95,9.0,test,2,1
0,120,95,1.0,train,2,1
0,120,95,2.0,train,2,1
0,120,95,3.0,train,2,1
0,120,95,4.0,train,2,1
0,120,95,5.0,train,2,1
0,120,95,6.0,train,2,1
0,120,95,7.0,train,2,1
0,120,95,8.0,train,2,1
0,120,95,10.0,train,2,1
0,120,42,9.0,test,1,3
0,120,42,1.0,train,1,3
0,120,42,2.0,train,1,3
0,120,42,3.0,train,1,3
0,120,42,4.0,train,1,3
0,120,42,5.0,train,1,3
0,120,42,6.0,train,1,3
