,sub_num,galaxy,condition,age,n_prac,block,planet,true_planet,prt,initial_reward,leave_thresh,total_reward,avg_rt,catch_perf,catch_rt,mean,mode,mean_post,mode_post,gal_0_trans_0,gal_0_trans_1,gal_0_trans_2,gal_1_trans_0,gal_1_trans_1,gal_1_trans_2,gal_2_trans_0,gal_2_trans_1,gal_2_trans_2,opt_prt,opt_prt_om,prt_rel_mvt,prt_rel_om
97,50,1,1.0,42.0,1.0,3.7916666666666665,31.791666666666668,61.083333333333336,4.208333333333333,101.125,18.479166666666668,13008.0,386.99282608710143,2.0,2652.900000000001,3.1666666666666665,2.0,2.857142857142856,2.0,0.6797619047619046,0.1642857142857143,0.15595238095238098,0.03501405465732983,0.7518692472091899,0.21311669813348025,0.07814135755312226,0.22586509351215237,0.6959935489347251,2.9583333333333335,2.625,1.25,1.5833333333333333
98,50,2,1.0,42.0,1.0,2.7058823529411766,21.823529411764707,39.411764705882355,10.588235294117647,99.11764705882354,16.5,13008.0,383.6292803033143,2.0,2652.9000000000005,3.166666666666666,2.0,2.8571428571428563,2.0,0.6714285714285714,0.1907563025210084,0.13781512605042015,0.03208556149732621,0.6520499108734403,0.31586452762923345,0.11754556207681206,0.1189065275002775,0.7635479104229103,5.882352941176471,6.823529411764706,4.705882352941177,3.764705882352941
99,53,0,1.0,58.0,1.0,2.2,14.4,26.4,5.1,99.3,0.9,12450.0,248.5833333333333,2.0,7136.5,2.785714285714285,1.0,2.714285714285715,1.0,0.754673721340388,0.20321869488536154,0.04210758377425044,0.03409090909090909,0.6212121212121211,0.3446969696969697,0.2395833333333333,0.125,0.6354166666666666,2.0,2.0,3.1,3.1
100,53,1,1.0,58.0,1.0,3.619047619047619,30.142857142857142,56.80952380952381,5.523809523809524,99.61904761904762,9.523809523809524,12450.0,293.33189720332587,2.0,7136.5,2.785714285714285,1.0,2.714285714285715,1.0,0.6768707482993195,0.17346938775510207,0.14965986394557826,0.0334385701587714,0.6537396888886825,0.3128217409525459,0.07546296296296298,0.2773148148148148,0.6472222222222221,2.9047619047619047,2.6666666666666665,2.619047619047619,2.857142857142857
101,53,2,1.0,58.0,1.0,2.6666666666666665,22.166666666666668,38.833333333333336,7.944444444444445,101.44444444444444,24.416666666666668,12450.0,213.42847222222227,2.0,7136.5,2.785714285714285,1.0,2.714285714285715,1.0,0.6738095238095236,0.1880952380952381,0.1380952380952381,0.030303030303030307,0.5898428731762064,0.3798540965207631,0.11409132486122105,0.15286177682371455,0.7330468983150642,5.444444444444445,7.0,2.5,0.9444444444444444
102,54,0,1.0,32.0,1.0,2.5,12.5,30.875,5.0,98.25,1.125,10232.0,212.98666666666668,2.0,5934.0,2.727272727272727,3.0,2.5,1.0,0.6996598639455783,0.22755102040816325,0.07278911564625849,0.0,0.6458333333333334,0.3541666666666667,0.26666666666666666,0.10000000000000002,0.6333333333333334,2.0,2.0,3.0,3.0
103,54,1,1.0,32.0,1.0,3.7058823529411766,23.764705882352942,57.588235294117645,6.882352941176471,100.94117647058823,2.823529411764706,10232.0,252.777806122449,2.0,5934.0,2.727272727272727,3.0,2.5,1.0,0.5955882352941176,0.21323529411764708,0.19117647058823528,0.0,0.7365002185314687,0.2634997814685315,0.13775510204081629,0.21938775510204084,0.642857142857143,2.9411764705882355,3.0,3.9411764705882355,3.8823529411764706
104,54,2,1.0,32.0,1.0,2.5714285714285716,16.928571428571427,36.285714285714285,12.714285714285714,98.42857142857143,17.035714285714285,10232.0,197.10478373965216,2.0,5934.0,2.727272727272727,3.0,2.5,1.0,0.5857142857142856,0.2428571428571429,0.17142857142857143,0.0,0.6369047619047619,0.3630952380952381,0.15625378894609662,0.10133925903156674,0.7424069520223365,6.5,7.785714285714286,6.214285714285714,4.928571428571429
105,55,0,1.0,33.0,1.0,2.2,19.666666666666668,29.066666666666666,2.4,100.8,37.5,14411.0,265.65444444017777,2.0,5529.699999999999,2.9375,2.0,2.5555555555555562,2.0,0.7983922823208538,0.16082588046873766,0.040781837210408636,0.0,0.6200466200466199,0.3799533799533799,0.25787545787545785,0.09084249084249084,0.6512820512820512,2.0,2.0,0.4,0.4
106,55,1,1.0,33.0,1.0,3.8846153846153846,39.96153846153846,63.57692307692308,2.923076923076923,99.34615384615384,39.51923076923077,14411.0,353.73066667559993,2.0,5529.699999999999,2.9375,2.0,2.5555555555555567,2.0,0.7269230769230766,0.16538461538461544,0.10769230769230768,0.0,0.6793480469889811,0.3206519530110188,0.12544955044955042,0.2125407201494159,0.6620097294010335,2.8846153846153846,2.1538461538461537,0.038461538461538464,0.7692307692307693
107,55,2,1.0,33.0,1.0,2.6666666666666665,26.523809523809526,39.523809523809526,7.142857142857143,99.66666666666667,28.666666666666668,14411.0,191.65838813444324,2.0,5529.699999999999,2.9375,2.0,2.5555555555555562,2.0,0.7483516483516487,0.15054945054945065,0.10109890109890107,0.0,0.5813371813371812,0.41866281866281857,0.12219584938625186,0.14684771497851995,0.730956435635228,5.761904761904762,6.619047619047619,1.380952380952381,0.5238095238095238
108,56,0,1.0,36.0,1.0,2.1875,20.5625,29.1875,2.25,99.625,43.59375,14527.0,421.43281250020846,2.0,3365.599999999999,2.8333333333333335,2.0,2.6000000000000005,2.0,0.7776769526769526,0.18049931549931547,0.04182373182373182,0.0,0.6114718614718614,0.3885281385281384,0.27091450216450214,0.06680194805194804,0.6622835497835498,2.0,2.0,0.25,0.25
109,56,1,1.0,36.0,1.0,3.8846153846153846,42.53846153846154,63.57692307692308,3.0,100.61538461538461,38.96153846153846,14527.0,253.30955128219225,2.0,3365.600000000001,2.8333333333333335,2.0,2.6000000000000005,2.0,0.6809003496503496,0.18260489510489508,0.13649475524475524,0.0,0.6793480469889811,0.3206519530110188,0.16782456673761018,0.170165703861356,0.6620097294010335,2.8846153846153846,2.269230769230769,0.11538461538461539,0.7307692307692307
110,56,2,1.0,36.0,1.0,2.7916666666666665,29.583333333333332,42.708333333333336,5.541666666666667,98.875,38.479166666666664,14527.0,280.3218831170617,2.0,3365.6000000000004,2.833333333333334,2.0,2.600000000000001,2.0,0.71351461038961,0.1832521645021645,0.1032332251082251,0.0,0.5768518518518516,0.4231481481481481,0.15846130836466885,0.11207993296628023,0.7294587586690507,5.208333333333333,6.25,0.3333333333333333,-0.7083333333333334
111,57,0,1.0,33.0,1.0,2.1875,20.5625,29.1875,1.9375,100.1875,54.625,14550.0,320.2010417065313,2.0,2009.0499999999995,2.777777777777778,1.0,2.5,1.0,0.7776769526769526,0.18049931549931547,0.04182373182373182,0.0,0.6114718614718614,0.3885281385281384,0.27091450216450214,0.06680194805194804,0.6622835497835498,2.0,2.0,-0.0625,-0.0625
112,57,1,1.0,33.0,1.0,3.8846153846153846,41.96153846153846,63.57692307692308,2.769230769230769,100.03846153846153,47.63461538461539,14550.0,330.3400182912583,2.0,2009.0500000000006,2.7777777777777777,1.0,2.5,1.0,0.6809003496503496,0.18260489510489508,0.13649475524475524,0.0,0.6793480469889811,0.3206519530110188,0.17255046465821505,0.17489160178196092,0.652557933559824,2.8461538461538463,2.1923076923076925,-0.07692307692307693,0.5769230769230769
113,57,2,1.0,33.0,1.0,2.739130434782609,28.695652173913043,41.43478260869565,6.086956521739131,100.43478260869566,36.95652173913044,14550.0,297.15958592360687,2.0,2009.0500000000004,2.777777777777778,1.0,2.5,1.0,0.7146456804065495,0.18578486730660643,0.09956945228684358,0.0,0.5782169521299955,0.42178304787000437,0.15775895676859647,0.11124562161889771,0.7309954216125056,5.521739130434782,6.434782608695652,0.5652173913043478,-0.34782608695652173
114,58,0,1.0,50.0,2.0,2.6666666666666665,15.222222222222221,35.111111111111114,5.333333333333333,97.44444444444444,11.61111111111111,12319.0,364.65551470588235,2.0,3984.25,2.692307692307693,2.0,2.5,1.0,0.690327380952381,0.21473214285714284,0.09494047619047619,0.05714285714285715,0.6285714285714287,0.31428571428571433,0.275,0.15535714285714283,0.5696428571428572,2.0,2.0,3.3333333333333335,3.3333333333333335
115,58,1,1.0,50.0,2.0,3.9166666666666665,30.25,63.791666666666664,4.375,100.20833333333333,25.395833333333332,12319.0,314.4640616096866,2.0,3984.25,2.692307692307693,2.0,2.5,1.0,0.5615740740740739,0.25046296296296305,0.187962962962963,0.039361880744286364,0.7312170732961465,0.22942104595956722,0.12346938775510202,0.20799319727891158,0.6685374149659864,2.875,2.8333333333333335,1.5,1.5416666666666667
116,58,2,1.0,50.0,2.0,2.8125,19.5625,41.4375,10.1875,101.375,17.53125,12319.0,330.9800554260638,2.0,3984.25,2.692307692307693,2.0,2.5,1.0,0.5968749999999999,0.209375,0.19374999999999998,0.0375,0.6260416666666665,0.33645833333333325,0.15454859954859962,0.13885743885743887,0.7065939615939615,6.0625,7.8125,4.125,2.375
117,59,0,1.0,40.0,1.0,2.1875,21.125,29.1875,2.0,101.4375,57.375,14417.0,619.6729166572916,2.0,2220.5,2.6000000000000005,2.0,2.6000000000000005,2.0,0.7197950197950197,0.18049931549931547,0.09970566470566469,0.0,0.6114718614718614,0.3885281385281384,0.3271470643593406,0.06294217291659747,0.6099107627240619,2.0,2.0,0.0,0.0
118,59,1,1.0,40.0,1.0,3.8846153846153846,43.42307692307692,63.57692307692308,2.576923076923077,98.61538461538461,51.55769230769231,14417.0,559.2799999914668,2.0,2220.5,2.6000000000000005,2.0,2.6000000000000005,2.0,0.6165209790209791,0.18260489510489508,0.20087412587412587,0.0,0.6793480469889811,0.3206519530110188,0.21406612710960546,0.16075036075036078,0.625183512140034,2.8076923076923075,2.076923076923077,-0.23076923076923078,0.5
119,59,2,1.0,40.0,1.0,2.72,29.76,41.52,5.4,99.84,40.54,14417.0,383.97581349466867,2.0,2220.5,2.6000000000000005,2.0,2.6000000000000005,2.0,0.6415844155844155,0.18163636363636365,0.17677922077922076,0.0,0.5804444444444442,0.41955555555555557,0.23108112741748665,0.1004169287663449,0.6685019438161685,5.6,6.24,-0.2,-0.84
120,64,0,1.0,44.0,1.0,2.6666666666666665,24.083333333333332,37.416666666666664,2.0,99.66666666666667,38.416666666666664,11671.0,529.2727272727273,2.0,4999.5,3.5,2.0,4.0,2.0,0.6620720188902007,0.23543224452315362,0.10249573658664568,0.0,0.5692307692307692,0.43076923076923085,0.2157692307692307,0.11076923076923077,0.6734615384615387,2.0,2.0,0.0,0.0
121,64,1,1.0,44.0,1.0,3.9,47.3,65.3,1.4333333333333333,101.36666666666666,49.06666666666667,11671.0,485.6172839506173,2.0,4999.5,3.5,2.0,4.0,2.0,0.5719841269841272,0.23682539682539697,0.1911904761904762,0.0,0.666433893511911,0.3335661064880889,0.1324511574511575,0.16350392968040026,0.704044912868442,3.0,2.9,-1.5666666666666667,-1.4666666666666666
122,64,2,1.0,44.0,1.0,3.189189189189189,37.108108108108105,53.78378378378378,3.135135135135135,99.62162162162163,58.648648648648646,11671.0,499.33878205128207,2.0,4999.5,3.5,2.0,4.0,2.0,0.5792149292149288,0.2375804375804376,0.1832046332046332,0.0,0.5791921291921294,0.4208078708078708,0.13904363050869759,0.13272868583246047,0.7282276836588418,6.513513513513513,7.243243243243243,-3.3783783783783785,-4.108108108108108
123,65,0,1.0,31.0,1.0,2.2,13.5,26.4,6.5,101.0,0.95,9857.0,557.9473726033686,2.0,3933.7999995,2.833333333333333,1.0,2.285714285714285,1.0,0.754673721340388,0.20321869488536154,0.04210758377425044,0.041666666666666664,0.6249999999999999,0.3333333333333333,0.24242424242424238,0.10227272727272727,0.6553030303030303,2.0,2.0,4.5,4.5
124,65,1,1.0,31.0,1.0,3.588235294117647,25.823529411764707,55.23529411764706,7.294117647058823,99.05882352941177,7.823529411764706,9857.0,512.7276700923178,2.0,3933.7999995,2.8333333333333335,1.0,2.285714285714285,1.0,0.6697478991596638,0.18571428571428572,0.14453781512605043,0.04142949064824065,0.6950707278832278,0.2634997814685315,0.08526334776334776,0.24428210678210677,0.6704545454545455,2.8823529411764706,3.0,4.411764705882353,4.294117647058823
125,65,2,1.0,31.0,1.0,2.533333333333333,19.133333333333333,35.666666666666664,9.466666666666667,98.13333333333334,31.2,9857.0,483.8189981737581,2.0,3933.7999994999996,2.8333333333333335,1.0,2.285714285714285,1.0,0.6676190476190477,0.20285714285714285,0.12952380952380949,0.029629629629629627,0.6203703703703703,0.3499999999999999,0.12511159475445188,0.10821460285746,0.766673802388088,5.866666666666666,7.733333333333333,3.6,1.7333333333333334
126,69,0,1.0,29.0,1.0,2.5,19.0,33.583333333333336,2.5,99.75,30.208333333333332,13663.0,454.79861111111114,2.0,4741.050000000001,2.625,1.0,2.444444444444444,1.0,0.7472123835760199,0.18362521317066774,0.06916240325331234,0.0,0.6060606060606059,0.3939393939393939,0.24439946018893383,0.13441295546558704,0.621187584345479,2.0,2.0,0.5,0.5
127,69,1,1.0,29.0,1.0,3.7916666666666665,34.25,61.083333333333336,4.0,101.54166666666667,20.708333333333332,13663.0,355.185763888993,2.0,4741.050000000002,2.625,1.0,2.4444444444444433,1.0,0.661706349206349,0.20039682539682538,0.13789682539682535,0.0,0.6692188916546895,0.3307811083453103,0.13597187412976888,0.23574909495962115,0.6282790309106099,2.9166666666666665,2.375,1.0833333333333333,1.625
128,69,2,1.0,29.0,1.0,2.6842105263157894,22.894736842105264,39.421052631578945,8.473684210526315,99.73684210526316,22.86842105263158,13663.0,349.1100749556613,2.0,4741.050000000001,2.625,1.0,2.4444444444444438,1.0,0.67593984962406,0.18571428571428572,0.13834586466165413,0.0,0.5875066454013821,0.41249335459861763,0.13261141545455268,0.15671513490140943,0.7106734496440378,6.0,7.0,2.473684210526316,1.4736842105263157
129,70,0,1.0,33.0,2.0,2.2857142857142856,18.571428571428573,30.285714285714285,2.9285714285714284,101.07142857142857,19.857142857142858,12995.0,343.8636363636364,2.0,6487.0,2.8666666666666667,1.0,2.625,2.0,0.7844102478717864,0.16770259654875044,0.04788715557946328,0.03787878787878788,0.6161616161616159,0.34595959595959597,0.2337962962962963,0.12037037037037039,0.6458333333333333,2.0,2.0,0.9285714285714286,0.9285714285714286
130,70,1,1.0,33.0,2.0,3.739130434782609,34.608695652173914,59.73913043478261,4.173913043478261,100.43478260869566,23.565217391304348,12995.0,481.1211484593837,2.0,6487.0,2.8666666666666667,1.0,2.625,2.0,0.7084195997239471,0.17839889579020013,0.11318150448585229,0.03462931801131914,0.6640648096548039,0.3013058723338768,0.10680555555555557,0.24402777777777782,0.6491666666666666,2.869565217391304,2.3043478260869565,1.3043478260869565,1.8695652173913044
131,70,2,1.0,33.0,2.0,2.6666666666666665,23.833333333333332,38.833333333333336,7.555555555555555,99.38888888888889,27.305555555555557,12995.0,381.92662037037036,2.0,6487.0,2.8666666666666667,1.0,2.625,2.0,0.7222222222222222,0.16666666666666674,0.11111111111111113,0.030303030303030307,0.5898428731762064,0.3798540965207631,0.11409132486122105,0.15286177682371455,0.7330468983150642,5.444444444444445,6.388888888888889,2.111111111111111,1.1666666666666667
132,71,0,1.0,37.0,1.0,1.9230769230769231,15.0,22.846153846153847,2.6923076923076925,97.84615384615384,23.076923076923077,13184.0,226.29999998661535,2.0,2136.9500000000003,3.0,1.0,2.714285714285715,1.0,0.801878908128908,0.17526755651755654,0.02285353535353535,0.024793388429752063,0.6336088154269972,0.3415977961432507,0.2651515151515152,0.09090909090909091,0.6439393939393938,2.0,2.0,0.6923076923076923,0.6923076923076923
133,71,1,1.0,37.0,1.0,3.739130434782609,34.43478260869565,59.73913043478261,4.391304347826087,100.17391304347827,17.630434782608695,13184.0,165.1020454498212,2.0,2136.9499999999994,3.0,1.0,2.714285714285715,1.0,0.7448160535117061,0.14013377926421416,0.11505016722408022,0.03462931801131914,0.6640648096548039,0.3013058723338768,0.07347222222222224,0.27736111111111106,0.6491666666666666,2.9130434782608696,2.608695652173913,1.4782608695652173,1.7826086956521738
134,71,2,1.0,37.0,1.0,2.6666666666666665,24.666666666666668,38.833333333333336,8.61111111111111,99.66666666666667,21.583333333333332,13184.0,158.65245738508756,2.0,2136.95,3.0,1.0,2.714285714285715,1.0,0.73974358974359,0.15897435897435908,0.10128205128205124,0.030303030303030307,0.5898428731762064,0.3798540965207631,0.11409132486122105,0.15286177682371455,0.7330468983150642,5.611111111111111,6.722222222222222,3.0,1.8888888888888888
135,75,0,1.0,33.0,1.0,2.2857142857142856,19.285714285714285,30.285714285714285,2.5,98.21428571428571,31.071428571428573,14273.0,488.0000000004761,2.0,2572.5999999999995,2.7058823529411766,1.0,2.3999999999999995,2.0,0.7844102478717864,0.16770259654875044,0.04788715557946328,0.0,0.6161616161616159,0.3838383838383838,0.2551587301587301,0.10476190476190476,0.640079365079365,2.0,2.0,0.5,0.5
136,75,1,1.0,33.0,1.0,3.84,37.96,62.36,3.32,98.84,31.1,14273.0,467.76985507249265,2.0,2572.599999999999,2.7058823529411757,1.0,2.399999999999999,2.0,0.7088888888888886,0.13555555555555568,0.15555555555555559,0.0,0.6743208822801886,0.3256791177198113,0.12739898989898987,0.2521464646464647,0.6204545454545453,2.84,2.24,0.48,1.08
137,75,2,1.0,33.0,1.0,2.761904761904762,26.238095238095237,41.476190476190474,7.0,103.57142857142857,30.023809523809526,14273.0,345.46759607383274,2.0,2572.5999999999995,2.7058823529411757,1.0,2.3999999999999995,2.0,0.72713529856387,0.1568405139833712,0.11602418745275891,0.0,0.5835016835016833,0.4164983164983164,0.12826727795768042,0.16156993720074214,0.7101627848415772,5.761904761904762,6.666666666666667,1.2380952380952381,0.3333333333333333
138,76,0,1.0,39.0,1.0,2.2,19.866666666666667,29.066666666666666,2.1333333333333333,99.06666666666666,50.2,14433.0,255.86888888888885,2.0,2091.2999999999997,2.6111111111111116,1.0,2.4444444444444438,1.0,0.7411378304235445,0.16082588046873766,0.09803628910771767,0.0,0.6200466200466199,0.3799533799533799,0.3190476190476191,0.09084249084249084,0.59010989010989,2.0,2.0,0.13333333333333333,0.13333333333333333
139,76,1,1.0,39.0,1.0,3.84,39.44,62.36,3.24,99.52,31.96,14433.0,260.7530000000133,2.0,2091.300000000001,2.6111111111111125,1.0,2.4444444444444433,1.0,0.6573333333333332,0.1666666666666667,0.17600000000000005,0.0,0.6743208822801886,0.3256791177198113,0.18286763741309206,0.20595566050111513,0.6111767020857927,2.92,2.16,0.32,1.08
140,76,2,1.0,39.0,1.0,2.5714285714285716,26.0,37.714285714285715,7.333333333333333,101.14285714285714,27.238095238095237,14433.0,237.42918128656288,2.0,2091.3000000000006,2.611111111111112,1.0,2.4444444444444438,1.0,0.6699110413396125,0.15259026687598126,0.17749869178440608,0.0,0.5871091871091869,0.4128908128908128,0.2104161655767693,0.12720610658691153,0.6623777278363192,5.714285714285714,6.476190476190476,1.619047619047619,0.8571428571428571
141,77,0,1.0,38.0,1.0,2.5,12.5,30.875,4.0,99.625,3.5,10823.0,161.32083333333333,2.0,5146.5,2.727272727272727,3.0,2.5,1.0,0.6996598639455783,0.22755102040816325,0.07278911564625849,0.0,0.6458333333333334,0.3541666666666667,0.26666666666666666,0.10000000000000002,0.6333333333333334,2.0,2.0,2.0,2.0
142,77,1,1.0,38.0,1.0,3.7058823529411766,23.764705882352942,57.588235294117645,7.0,101.52941176470588,5.470588235294118,10823.0,160.7272751322751,2.0,5146.5,2.727272727272727,3.0,2.5,1.0,0.5955882352941176,0.21323529411764708,0.19117647058823528,0.0,0.7365002185314687,0.2634997814685315,0.13775510204081629,0.21938775510204084,0.642857142857143,2.9411764705882355,2.9411764705882355,4.0588235294117645,4.0588235294117645
143,77,2,1.0,38.0,1.0,2.5714285714285716,16.928571428571427,36.285714285714285,14.571428571428571,99.78571428571429,10.178571428571429,10823.0,125.01679737684547,2.0,5146.5,2.727272727272727,3.0,2.5,1.0,0.5857142857142856,0.2428571428571429,0.17142857142857143,0.0,0.6369047619047619,0.3630952380952381,0.15625378894609662,0.10133925903156674,0.7424069520223365,6.5,7.285714285714286,8.071428571428571,7.285714285714286
144,78,0,1.0,50.0,1.0,2.2,20.333333333333332,29.066666666666666,1.8666666666666667,101.0,46.06666666666667,12217.0,577.4201388888889,2.0,5151.199999999999,3.9473684210526305,2.0,4.25,2.0,0.7983922823208538,0.16082588046873766,0.040781837210408636,0.0,0.6200466200466199,0.3799533799533799,0.25234441602728047,0.08105449537674601,0.6666010885959734,2.0,2.0,-0.13333333333333333,-0.13333333333333333
145,78,1,1.0,50.0,1.0,3.9642857142857144,47.857142857142854,66.07142857142857,1.8214285714285714,99.67857142857143,44.357142857142854,12217.0,610.7501333338935,2.0,5151.199999999999,3.9473684210526305,2.0,4.25,2.0,0.7273809523809521,0.12261904761904777,0.15000000000000005,0.0,0.6863225822864102,0.3136774177135897,0.09482264035774471,0.1921435888589588,0.7130337707832964,3.0,2.642857142857143,-1.1785714285714286,-0.8214285714285714
146,78,2,1.0,50.0,1.0,3.2058823529411766,37.6764705882353,53.5,3.0588235294117645,100.44117647058823,45.13235294117647,12217.0,609.068568691785,2.0,5151.200000000002,3.947368421052631,2.0,4.25,2.0,0.7465309200603324,0.1204374057315235,0.13303167420814485,0.0,0.5873623108917227,0.41263768910827736,0.11196522526582979,0.15136362632645553,0.7366711484077143,5.9411764705882355,6.794117647058823,-2.8823529411764706,-3.735294117647059
147,80,0,1.0,31.0,1.0,2.2,19.666666666666668,29.066666666666666,2.066666666666667,100.8,49.43333333333333,14367.0,440.9288888844445,2.0,3620.949999999999,2.9375,2.0,2.5555555555555562,2.0,0.7983922823208538,0.16082588046873766,0.040781837210408636,0.0,0.6200466200466199,0.3799533799533799,0.25787545787545785,0.09084249084249084,0.6512820512820512,2.0,2.0,0.06666666666666667,0.06666666666666667
148,80,1,1.0,31.0,1.0,3.84,39.12,62.36,3.56,100.08,26.1,14367.0,414.41666665836806,2.0,3620.9499999999985,2.9375,2.0,2.5555555555555567,2.0,0.7266666666666662,0.1666666666666667,0.10666666666666666,0.0,0.6743208822801886,0.3256791177198113,0.12465829624920531,0.2135436533163807,0.6617980504344139,2.88,2.28,0.68,1.28
149,80,2,1.0,31.0,1.0,2.6666666666666665,26.523809523809526,39.523809523809526,7.190476190476191,100.14285714285714,26.952380952380953,14367.0,400.6959087309345,2.0,3620.9499999999985,2.9375,2.0,2.5555555555555562,2.0,0.7483516483516487,0.15054945054945065,0.10109890109890107,0.0,0.5813371813371812,0.41866281866281857,0.12219584938625186,0.14684771497851995,0.730956435635228,5.523809523809524,6.476190476190476,1.6666666666666667,0.7142857142857143
150,81,0,1.0,34.0,1.0,2.3636363636363638,16.636363636363637,30.272727272727273,2.1818181818181817,101.36363636363636,49.0,13611.0,418.5454545748864,2.0,3506.25,2.857142857142857,2.0,2.444444444444444,1.0,0.7492063492063492,0.1928968253968254,0.05789682539682539,0.0,0.6531986531986532,0.34680134680134683,0.25925925925925924,0.10185185185185185,0.6388888888888888,2.0,2.0,0.18181818181818182,0.18181818181818182
151,81,1,1.0,34.0,1.0,3.84,33.68,62.36,3.4,100.72,31.06,13611.0,421.9629999976933,2.0,3506.25,2.857142857142856,2.0,2.4444444444444433,1.0,0.6449350649350651,0.20753246753246743,0.1475324675324675,0.0,0.7552635841310291,0.24473641586897074,0.14589072543617995,0.18262167125803483,0.6714876033057849,2.92,2.44,0.48,0.96
152,81,2,1.0,34.0,1.0,2.7222222222222223,22.555555555555557,40.0,10.11111111111111,99.05555555555556,19.194444444444443,13611.0,334.98852371807766,2.0,3506.25,2.857142857142856,2.0,2.4444444444444438,1.0,0.6738095238095236,0.1880952380952381,0.1380952380952381,0.0,0.6511784511784513,0.3488215488215487,0.13877810002377475,0.12229264871998435,0.7389292512562408,5.944444444444445,6.722222222222222,4.166666666666667,3.388888888888889
153,82,0,1.0,34.0,1.0,2.2857142857142856,20.0,30.285714285714285,2.2142857142857144,100.0,52.392857142857146,14339.0,286.7291666728571,2.0,1705.0499999999995,3.5555555555555567,2.0,3.727272727272727,2.0,0.7844102478717864,0.16770259654875044,0.04788715557946328,0.0,0.6161616161616159,0.3838383838383838,0.24842171717171713,0.09280303030303032,0.6587752525252525,2.0,2.0,0.21428571428571427,0.21428571428571427
154,82,1,1.0,34.0,1.0,3.8846153846153846,40.80769230769231,63.57692307692308,2.5384615384615383,98.34615384615384,57.03846153846154,14339.0,231.6080128337244,2.0,1705.0500000000004,3.5555555555555567,2.0,3.7272727272727293,2.0,0.7090964590964588,0.13308913308913323,0.15781440781440784,0.0,0.6793480469889811,0.3206519530110188,0.1138035877166312,0.22418668288233504,0.6620097294010335,2.8846153846153846,2.1923076923076925,-0.34615384615384615,0.34615384615384615
155,82,2,1.0,34.0,1.0,2.88,29.56,44.8,5.96,98.36,38.48,14339.0,218.64814446979304,2.0,1705.0500000000002,3.5555555555555567,2.0,3.7272727272727293,2.0,0.7301587301587305,0.14634920634920642,0.12349206349206351,0.0,0.5845470085470084,0.4154529914529914,0.11934528480286656,0.15381229369484856,0.7268424215022847,5.64,6.36,0.32,-0.4
156,85,0,1.0,31.0,1.0,2.2857142857142856,19.642857142857142,30.285714285714285,2.5,99.85714285714286,42.214285714285715,14339.0,470.89702380833324,2.0,4912.650000000001,2.7647058823529416,2.0,2.3999999999999995,2.0,0.7844102478717864,0.16770259654875044,0.04788715557946328,0.0,0.6161616161616159,0.3838383838383838,0.2515873015873015,0.09841269841269841,0.6499999999999999,2.0,2.0,0.5,0.5
157,85,1,1.0,31.0,1.0,3.8846153846153846,39.65384615384615,63.57692307692308,3.3461538461538463,101.38461538461539,31.576923076923077,14339.0,258.71538461588466,2.0,4912.649999999998,2.7647058823529416,2.0,2.399999999999999,2.0,0.7090964590964588,0.13308913308913323,0.15781440781440784,0.0,0.6793480469889811,0.3206519530110188,0.12121465491030703,0.23653846153846153,0.6422468835512316,3.0,2.230769230769231,0.34615384615384615,1.1153846153846154
158,85,2,1.0,31.0,1.0,2.727272727272727,26.59090909090909,40.95454545454545,6.2272727272727275,99.63636363636364,37.06818181818182,14339.0,194.30580266961917,2.0,4912.649999999998,2.7647058823529416,2.0,2.399999999999999,2.0,0.7294372294372296,0.15476190476190485,0.11580086580086581,0.0,0.5797061524334249,0.4202938475665748,0.12317972050391332,0.14892526143078996,0.7278950180652964,5.409090909090909,6.5,0.8181818181818182,-0.2727272727272727
159,89,0,1.0,50.0,1.0,2.2857142857142856,19.642857142857142,30.285714285714285,2.0,99.28571428571429,50.75,14592.0,438.96153846153845,2.0,4242.5,2.875,2.0,2.5555555555555562,2.0,0.7844102478717864,0.16770259654875044,0.04788715557946328,0.0,0.6161616161616159,0.3838383838383838,0.2515873015873015,0.09841269841269841,0.6499999999999999,2.0,2.0,0.0,0.0
160,89,1,1.0,50.0,1.0,3.8846153846153846,39.07692307692308,63.57692307692308,3.1153846153846154,99.53846153846153,34.05769230769231,14592.0,460.32500000000005,2.0,4242.5,2.875,2.0,2.5555555555555567,2.0,0.7090964590964588,0.17429792429792432,0.11660561660561658,0.0,0.6793480469889811,0.3206519530110188,0.12544955044955042,0.2125407201494159,0.6620097294010335,2.9615384615384617,2.1538461538461537,0.15384615384615385,0.9615384615384616
161,89,2,1.0,50.0,1.0,2.6666666666666665,25.666666666666668,39.523809523809526,7.333333333333333,99.85714285714286,30.0,14592.0,482.9209939531368,2.0,4242.5,2.875,2.0,2.5555555555555562,2.0,0.7301587301587302,0.1587301587301588,0.11111111111111112,0.0,0.5813371813371812,0.41866281866281857,0.12219584938625186,0.14684771497851995,0.730956435635228,5.714285714285714,6.523809523809524,1.619047619047619,0.8095238095238095
162,92,0,1.0,29.0,1.0,2.3333333333333335,14.333333333333334,28.333333333333332,2.888888888888889,98.33333333333333,26.833333333333332,13215.0,250.7592592595926,2.0,1679.0499999999997,2.923076923076923,2.0,2.625,2.0,0.730952380952381,0.21473214285714284,0.05431547619047619,0.0,0.6536796536796536,0.3463203463203463,0.2619047619047619,0.10714285714285714,0.630952380952381,2.0,2.0,0.8888888888888888,0.8888888888888888
