alpha,diff,galaxy,gamma_base,gamma_coef,sub_num
5,0.07407407407407407,2,5,10,17
5,0.09433962264150944,2,5,10,18
5,-0.018518518518518517,2,5,10,19
5,0.0,2,5,10,20
5,0.16981132075471697,2,5,10,21
5,0.07547169811320754,2,5,10,22
5,0.0,2,5,10,23
5,0.24528301886792453,2,5,10,24
5,0.018867924528301886,2,5,10,25
5,-0.09259259259259259,2,5,10,26
5,0.07407407407407407,2,5,10,27
5,-0.12962962962962962,2,5,10,28
5,0.07692307692307693,2,5,10,29
5,0.03773584905660377,2,5,10,30
5,0.20754716981132076,2,5,10,31
5,0.09259259259259259,2,5,10,32
5,0.1111111111111111,2,5,10,33
5,0.05660377358490566,2,5,10,34
5,0.05555555555555555,2,5,10,35
5,0.21153846153846154,2,5,10,36
5,0.21568627450980393,2,5,10,37
5,0.09259259259259259,2,5,10,38
5,0.21568627450980393,2,5,10,39
5,-0.05555555555555555,2,5,10,40
5,0.1509433962264151,2,5,10,41
5,0.19230769230769232,2,5,10,42
5,0.1320754716981132,2,5,10,43
5,0.1320754716981132,2,5,10,44
5,0.018518518518518517,2,5,10,45
5,0.25,2,5,10,46
5,0.07547169811320754,2,5,10,47
5,0.1111111111111111,2,5,10,48
5,0.03773584905660377,2,5,10,49
5,0.11538461538461539,2,5,10,50
5,0.1346153846153846,2,5,10,51
5,0.07547169811320754,2,5,10,52
5,0.1320754716981132,2,5,10,53
5,0.0,2,5,10,54
5,-0.12962962962962962,2,5,10,55
5,0.05555555555555555,2,5,10,56
5,0.0,2,5,10,57
5,-0.09259259259259259,2,5,10,58
5,0.018518518518518517,2,5,10,59
5,0.1509433962264151,2,5,10,60
5,0.09259259259259259,2,5,10,61
5,0.09259259259259259,2,5,10,62
5,-0.037037037037037035,2,5,10,63
5,0.15384615384615385,2,5,10,64
5,0.11320754716981132,2,5,10,65
5,0.037037037037037035,2,5,10,66
5,0.21153846153846154,2,5,10,67
5,0.07692307692307693,2,5,10,68
5,0.09615384615384616,2,5,10,69
5,0.09615384615384616,2,5,10,70
5,0.09259259259259259,2,5,10,71
5,0.16981132075471697,2,5,10,72
5,0.09433962264150944,2,5,10,73
5,0.12962962962962962,2,5,10,74
5,0.037037037037037035,2,5,10,75
5,0.1320754716981132,2,5,10,76
5,0.03773584905660377,2,5,10,77
5,0.09259259259259259,2,5,10,78
5,0.16981132075471697,2,5,10,79
5,-0.05660377358490566,2,5,10,80
5,0.19230769230769232,2,5,10,81
5,0.1111111111111111,2,5,10,82
5,0.07547169811320754,2,5,10,83
5,0.018867924528301886,2,5,10,84
5,0.03773584905660377,2,5,10,85
5,-0.03773584905660377,2,5,10,86
5,0.1320754716981132,2,5,10,87
5,0.23529411764705882,2,5,10,88
5,0.11538461538461539,2,5,10,89
5,0.1111111111111111,2,5,10,90
5,0.09433962264150944,2,5,10,91
5,0.1111111111111111,2,5,10,92
5,0.16666666666666666,2,5,10,93
5,0.0,2,5,10,94
5,0.15384615384615385,2,5,10,95
5,0.05555555555555555,2,5,10,96
5,0.07547169811320754,2,5,10,97
5,0.1346153846153846,2,5,10,98
5,0.09259259259259259,2,5,10,99
5,0.19230769230769232,2,5,10,100
5,0.09615384615384616,2,5,20,1
5,0.03773584905660377,2,5,20,2
5,0.1111111111111111,2,5,20,3
5,0.1111111111111111,2,5,20,4
5,-0.14814814814814814,2,5,20,5
5,0.07407407407407407,2,5,20,6
5,0.05660377358490566,2,5,20,7
5,0.09259259259259259,2,5,20,8
5,0.17307692307692307,2,5,20,9
5,0.07547169811320754,2,5,20,10
5,0.1346153846153846,2,5,20,11
5,0.057692307692307696,2,5,20,12
5,-0.018518518518518517,2,5,20,13
5,0.057692307692307696,2,5,20,14
5,0.1111111111111111,2,5,20,15
5,0.05660377358490566,2,5,20,16
5,0.11320754716981132,2,5,20,17
5,0.15384615384615385,2,5,20,18
5,0.1111111111111111,2,5,20,19
5,-0.05555555555555555,2,5,20,20
5,0.16981132075471697,2,5,20,21
5,0.09615384615384616,2,5,20,22
5,0.16666666666666666,2,5,20,23
5,0.19230769230769232,2,5,20,24
5,0.07407407407407407,2,5,20,25
5,0.03773584905660377,2,5,20,26
5,0.018867924528301886,2,5,20,27
5,0.19607843137254902,2,5,20,28
5,0.09433962264150944,2,5,20,29
5,0.05660377358490566,2,5,20,30
5,0.20754716981132076,2,5,20,31
5,0.0,2,5,20,32
5,-0.03773584905660377,2,5,20,33
5,0.05555555555555555,2,5,20,34
5,0.07547169811320754,2,5,20,35
5,0.19230769230769232,2,5,20,36
5,0.018867924528301886,2,5,20,37
5,0.05660377358490566,2,5,20,38
5,0.03773584905660377,2,5,20,39
5,-0.037037037037037035,2,5,20,40
5,0.05555555555555555,2,5,20,41
5,0.17307692307692307,2,5,20,42
5,-0.03773584905660377,2,5,20,43
5,0.1320754716981132,2,5,20,44
5,0.1320754716981132,2,5,20,45
5,0.1346153846153846,2,5,20,46
5,0.20754716981132076,2,5,20,47
5,0.10909090909090909,2,5,20,48
5,0.27450980392156865,2,5,20,49
5,0.19230769230769232,2,5,20,50
5,0.18867924528301888,2,5,20,51
5,0.037037037037037035,2,5,20,52
5,0.09615384615384616,2,5,20,53
5,0.11320754716981132,2,5,20,54
5,0.0,2,5,20,55
5,0.22641509433962265,2,5,20,56
5,0.0,2,5,20,57
5,0.018518518518518517,2,5,20,58
5,0.18867924528301888,2,5,20,59
5,0.09433962264150944,2,5,20,60
5,0.19230769230769232,2,5,20,61
5,0.018867924528301886,2,5,20,62
5,0.037037037037037035,2,5,20,63
5,0.07407407407407407,2,5,20,64
5,0.07547169811320754,2,5,20,65
5,0.0,2,5,20,66
5,0.07692307692307693,2,5,20,67
5,0.05660377358490566,2,5,20,68
5,0.0,2,5,20,69
5,0.018518518518518517,2,5,20,70
5,0.19607843137254902,2,5,20,71
5,0.07407407407407407,2,5,20,72
5,0.25,2,5,20,73
5,-0.11320754716981132,2,5,20,74
5,0.12962962962962962,2,5,20,75
5,0.03773584905660377,2,5,20,76
5,-0.09259259259259259,2,5,20,77
5,0.05555555555555555,2,5,20,78
5,0.037037037037037035,2,5,20,79
5,0.07547169811320754,2,5,20,80
5,0.1320754716981132,2,5,20,81
5,0.19607843137254902,2,5,20,82
5,0.037037037037037035,2,5,20,83
5,0.16981132075471697,2,5,20,84
5,0.11320754716981132,2,5,20,85
5,0.17307692307692307,2,5,20,86
5,-0.037037037037037035,2,5,20,87
5,0.1509433962264151,2,5,20,88
5,0.1346153846153846,2,5,20,89
5,0.05555555555555555,2,5,20,90
5,0.03773584905660377,2,5,20,91
5,0.12962962962962962,2,5,20,92
5,0.11320754716981132,2,5,20,93
5,0.19230769230769232,2,5,20,94
5,0.03773584905660377,2,5,20,95
5,0.09433962264150944,2,5,20,96
5,0.19230769230769232,2,5,20,97
5,-0.018518518518518517,2,5,20,98
5,0.07692307692307693,2,5,20,99
5,-0.018867924528301886,2,5,20,100
8,-0.32142857142857145,2,5,-20,1
8,-0.2857142857142857,2,5,-20,2
8,-0.17857142857142858,2,5,-20,3
8,-0.19642857142857142,2,5,-20,4
8,-0.3684210526315789,2,5,-20,5
8,-0.08928571428571429,2,5,-20,6
8,-0.2857142857142857,2,5,-20,7
8,-0.21428571428571427,2,5,-20,8
8,-0.21428571428571427,2,5,-20,9
8,-0.3508771929824561,2,5,-20,10
8,-0.10714285714285714,2,5,-20,11
8,-0.16071428571428573,2,5,-20,12
8,-0.3508771929824561,2,5,-20,13
8,-0.17857142857142858,2,5,-20,14
8,-0.07142857142857142,2,5,-20,15
8,-0.19298245614035087,2,5,-20,16
8,-0.2857142857142857,2,5,-20,17
8,-0.19642857142857142,2,5,-20,18
8,-0.47368421052631576,2,5,-20,19
8,-0.21428571428571427,2,5,-20,20
8,-0.38596491228070173,2,5,-20,21
8,-0.3157894736842105,2,5,-20,22
8,-0.17857142857142858,2,5,-20,23
8,-0.125,2,5,-20,24
8,-0.21428571428571427,2,5,-20,25
8,-0.35714285714285715,2,5,-20,26
8,-0.25,2,5,-20,27
8,-0.25,2,5,-20,28
8,-0.23214285714285715,2,5,-20,29
8,-0.21428571428571427,2,5,-20,30
8,-0.39285714285714285,2,5,-20,31
8,-0.17857142857142858,2,5,-20,32
8,-0.16071428571428573,2,5,-20,33
8,-0.25,2,5,-20,34
8,-0.35714285714285715,2,5,-20,35
8,-0.21428571428571427,2,5,-20,36
8,-0.17857142857142858,2,5,-20,37
8,-0.3684210526315789,2,5,-20,38
8,-0.19642857142857142,2,5,-20,39
8,-0.18181818181818182,2,5,-20,40
8,-0.26785714285714285,2,5,-20,41
8,-0.2857142857142857,2,5,-20,42
8,-0.25,2,5,-20,43
8,-0.43859649122807015,2,5,-20,44
8,-0.19642857142857142,2,5,-20,45
8,-0.32142857142857145,2,5,-20,46
8,-0.19642857142857142,2,5,-20,47
8,-0.2982456140350877,2,5,-20,48
8,-0.3392857142857143,2,5,-20,49
8,-0.17857142857142858,2,5,-20,50
8,-0.21428571428571427,2,5,-20,51
8,-0.16071428571428573,2,5,-20,52
8,-0.21428571428571427,2,5,-20,53
8,-0.38596491228070173,2,5,-20,54
8,-0.30357142857142855,2,5,-20,55
8,-0.3684210526315789,2,5,-20,56
8,-0.39285714285714285,2,5,-20,57
8,-0.16071428571428573,2,5,-20,58
8,-0.16363636363636364,2,5,-20,59
8,-0.3392857142857143,2,5,-20,60
8,-0.3392857142857143,2,5,-20,61
8,-0.40350877192982454,2,5,-20,62
8,-0.125,2,5,-20,63
8,-0.25,2,5,-20,64
8,-0.3157894736842105,2,5,-20,65
8,-0.21428571428571427,2,5,-20,66
8,-0.25,2,5,-20,67
8,-0.25,2,5,-20,68
8,-0.10714285714285714,2,5,-20,69
8,-0.10909090909090909,2,5,-20,70
8,-0.16071428571428573,2,5,-20,71
8,-0.5178571428571429,2,5,-20,72
8,-0.26785714285714285,2,5,-20,73
8,-0.25,2,5,-20,74
8,-0.14285714285714285,2,5,-20,75
8,-0.35714285714285715,2,5,-20,76
8,-0.10714285714285714,2,5,-20,77
8,-0.3508771929824561,2,5,-20,78
8,-0.3333333333333333,2,5,-20,79
8,-0.21428571428571427,2,5,-20,80
8,-0.19642857142857142,2,5,-20,81
8,-0.26785714285714285,2,5,-20,82
8,-0.19642857142857142,2,5,-20,83
8,-0.32142857142857145,2,5,-20,84
8,-0.17857142857142858,2,5,-20,85
8,-0.25,2,5,-20,86
8,-0.21428571428571427,2,5,-20,87
8,-0.49122807017543857,2,5,-20,88
8,-0.25,2,5,-20,89
8,-0.375,2,5,-20,90
8,-0.5263157894736842,2,5,-20,91
8,-0.21428571428571427,2,5,-20,92
8,-0.19642857142857142,2,5,-20,93
8,-0.3392857142857143,2,5,-20,94
8,-0.49122807017543857,2,5,-20,95
8,-0.21428571428571427,2,5,-20,96
8,-0.17857142857142858,2,5,-20,97
8,-0.17857142857142858,2,5,-20,98
8,-0.16071428571428573,2,5,-20,99
8,-0.21428571428571427,2,5,-20,100
8,-0.2857142857142857,2,5,-10,1
8,-0.45614035087719296,2,5,-10,2
8,-0.4107142857142857,2,5,-10,3
8,-0.375,2,5,-10,4
8,-0.19642857142857142,2,5,-10,5
8,-0.21428571428571427,2,5,-10,6
8,-0.19642857142857142,2,5,-10,7
8,-0.32142857142857145,2,5,-10,8
8,-0.26785714285714285,2,5,-10,9
8,-0.30357142857142855,2,5,-10,10
8,-0.19642857142857142,2,5,-10,11
8,-0.125,2,5,-10,12
8,-0.2807017543859649,2,5,-10,13
8,-0.40350877192982454,2,5,-10,14
8,-0.2631578947368421,2,5,-10,15
8,-0.19642857142857142,2,5,-10,16
8,-0.2857142857142857,2,5,-10,17
8,-0.21428571428571427,2,5,-10,18
8,-0.19642857142857142,2,5,-10,19
8,-0.2982456140350877,2,5,-10,20
8,-0.3392857142857143,2,5,-10,21
8,-0.2857142857142857,2,5,-10,22
8,-0.14285714285714285,2,5,-10,23
8,-0.32142857142857145,2,5,-10,24
8,-0.21428571428571427,2,5,-10,25
8,-0.25,2,5,-10,26
8,-0.17857142857142858,2,5,-10,27
8,-0.3508771929824561,2,5,-10,28
8,-0.17857142857142858,2,5,-10,29
8,-0.39285714285714285,2,5,-10,30
8,-0.3333333333333333,2,5,-10,31
8,-0.16071428571428573,2,5,-10,32
8,-0.42105263157894735,2,5,-10,33
8,-0.07272727272727272,2,5,-10,34
8,-0.3684210526315789,2,5,-10,35
8,-0.40350877192982454,2,5,-10,36
8,-0.43859649122807015,2,5,-10,37
8,-0.25,2,5,-10,38
8,-0.2857142857142857,2,5,-10,39
8,-0.17857142857142858,2,5,-10,40
8,-0.17857142857142858,2,5,-10,41
8,-0.16071428571428573,2,5,-10,42
8,-0.19642857142857142,2,5,-10,43
8,-0.19642857142857142,2,5,-10,44
8,-0.17857142857142858,2,5,-10,45
8,-0.125,2,5,-10,46
8,-0.23214285714285715,2,5,-10,47
8,-0.30357142857142855,2,5,-10,48
8,-0.14285714285714285,2,5,-10,49
8,-0.125,2,5,-10,50
8,-0.21818181818181817,2,5,-10,51
8,-0.125,2,5,-10,52
8,-0.23214285714285715,2,5,-10,53
8,-0.19642857142857142,2,5,-10,54
8,-0.2545454545454545,2,5,-10,55
8,-0.2982456140350877,2,5,-10,56
8,-0.26785714285714285,2,5,-10,57
8,-0.3157894736842105,2,5,-10,58
8,-0.30357142857142855,2,5,-10,59
8,-0.21428571428571427,2,5,-10,60
8,-0.25,2,5,-10,61
8,-0.2857142857142857,2,5,-10,62
8,-0.09090909090909091,2,5,-10,63
8,-0.26785714285714285,2,5,-10,64
8,-0.3684210526315789,2,5,-10,65
8,-0.23214285714285715,2,5,-10,66
8,-0.19642857142857142,2,5,-10,67
8,-0.12962962962962962,2,5,-10,68
8,-0.21428571428571427,2,5,-10,69
8,-0.35714285714285715,2,5,-10,70
8,-0.19642857142857142,2,5,-10,71
8,-0.16071428571428573,2,5,-10,72
8,-0.40350877192982454,2,5,-10,73
8,-0.2982456140350877,2,5,-10,74
8,-0.23214285714285715,2,5,-10,75
8,-0.30357142857142855,2,5,-10,76
8,-0.26785714285714285,2,5,-10,77
8,-0.4482758620689655,2,5,-10,78
8,-0.30357142857142855,2,5,-10,79
8,-0.26785714285714285,2,5,-10,80
8,-0.21428571428571427,2,5,-10,81
8,-0.125,2,5,-10,82
8,-0.30357142857142855,2,5,-10,83
8,-0.2807017543859649,2,5,-10,84
8,-0.30357142857142855,2,5,-10,85
8,-0.23214285714285715,2,5,-10,86
8,-0.19642857142857142,2,5,-10,87
8,-0.40350877192982454,2,5,-10,88
8,-0.2857142857142857,2,5,-10,89
8,-0.17857142857142858,2,5,-10,90
8,-0.25,2,5,-10,91
8,-0.125,2,5,-10,92
8,-0.35714285714285715,2,5,-10,93
8,-0.125,2,5,-10,94
8,-0.25,2,5,-10,95
8,-0.3392857142857143,2,5,-10,96
8,-0.16071428571428573,2,5,-10,97
8,-0.18181818181818182,2,5,-10,98
8,-0.16071428571428573,2,5,-10,99
8,-0.2857142857142857,2,5,-10,100
8,-0.30357142857142855,2,5,-1,1
8,-0.21428571428571427,2,5,-1,2
8,-0.3508771929824561,2,5,-1,3
8,-0.21428571428571427,2,5,-1,4
8,-0.125,2,5,-1,5
8,-0.17857142857142858,2,5,-1,6
8,-0.10909090909090909,2,5,-1,7
8,-0.10714285714285714,2,5,-1,8
8,-0.16071428571428573,2,5,-1,9
8,-0.21428571428571427,2,5,-1,10
8,-0.21818181818181817,2,5,-1,11
8,-0.21428571428571427,2,5,-1,12
8,-0.3684210526315789,2,5,-1,13
8,-0.23214285714285715,2,5,-1,14
8,-0.14285714285714285,2,5,-1,15
8,-0.16363636363636364,2,5,-1,16
8,-0.43859649122807015,2,5,-1,17
8,-0.21428571428571427,2,5,-1,18
8,-0.26785714285714285,2,5,-1,19
8,-0.25,2,5,-1,20
8,-0.125,2,5,-1,21
8,-0.21052631578947367,2,5,-1,22
8,-0.125,2,5,-1,23
8,-0.16071428571428573,2,5,-1,24
8,-0.26785714285714285,2,5,-1,25
8,-0.2982456140350877,2,5,-1,26
8,-0.3333333333333333,2,5,-1,27
8,-0.17857142857142858,2,5,-1,28
8,-0.30357142857142855,2,5,-1,29
8,-0.19642857142857142,2,5,-1,30
8,-0.38596491228070173,2,5,-1,31
8,-0.17857142857142858,2,5,-1,32
8,-0.26785714285714285,2,5,-1,33
8,-0.14285714285714285,2,5,-1,34
8,-0.125,2,5,-1,35
8,-0.21428571428571427,2,5,-1,36
8,-0.2857142857142857,2,5,-1,37
8,-0.19642857142857142,2,5,-1,38
8,-0.25,2,5,-1,39
8,-0.38596491228070173,2,5,-1,40
8,-0.21428571428571427,2,5,-1,41
8,-0.25,2,5,-1,42
8,-0.17857142857142858,2,5,-1,43
8,-0.30357142857142855,2,5,-1,44
8,-0.14285714285714285,2,5,-1,45
8,-0.3684210526315789,2,5,-1,46
8,-0.17857142857142858,2,5,-1,47
8,-0.25,2,5,-1,48
8,-0.3392857142857143,2,5,-1,49
8,-0.375,2,5,-1,50
8,-0.26785714285714285,2,5,-1,51
8,-0.16071428571428573,2,5,-1,52
8,-0.19642857142857142,2,5,-1,53
8,-0.23214285714285715,2,5,-1,54
8,-0.19642857142857142,2,5,-1,55
8,-0.14285714285714285,2,5,-1,56
8,-0.23214285714285715,2,5,-1,57
8,-0.125,2,5,-1,58
8,-0.17857142857142858,2,5,-1,59
8,-0.17857142857142858,2,5,-1,60
8,-0.14285714285714285,2,5,-1,61
8,-0.14285714285714285,2,5,-1,62
8,-0.18181818181818182,2,5,-1,63
8,-0.07272727272727272,2,5,-1,64
8,-0.26785714285714285,2,5,-1,65
8,-0.40350877192982454,2,5,-1,66
8,-0.30357142857142855,2,5,-1,67
8,-0.14285714285714285,2,5,-1,68
8,-0.43859649122807015,2,5,-1,69
8,-0.42105263157894735,2,5,-1,70
8,-0.23214285714285715,2,5,-1,71
8,-0.19642857142857142,2,5,-1,72
8,-0.16363636363636364,2,5,-1,73
8,-0.21428571428571427,2,5,-1,74
8,-0.125,2,5,-1,75
8,-0.17857142857142858,2,5,-1,76
8,-0.40350877192982454,2,5,-1,77
8,-0.17857142857142858,2,5,-1,78
8,-0.19642857142857142,2,5,-1,79
8,-0.16071428571428573,2,5,-1,80
8,-0.40350877192982454,2,5,-1,81
8,-0.19642857142857142,2,5,-1,82
8,-0.19642857142857142,2,5,-1,83
8,-0.2857142857142857,2,5,-1,84
8,-0.14285714285714285,2,5,-1,85
8,-0.14285714285714285,2,5,-1,86
8,-0.42105263157894735,2,5,-1,87
8,-0.25,2,5,-1,88
8,-0.17857142857142858,2,5,-1,89
8,-0.26785714285714285,2,5,-1,90
8,-0.17857142857142858,2,5,-1,91
8,-0.25,2,5,-1,92
8,-0.35714285714285715,2,5,-1,93
8,-0.23214285714285715,2,5,-1,94
8,-0.25,2,5,-1,95
8,-0.21428571428571427,2,5,-1,96
8,-0.21428571428571427,2,5,-1,97
8,-0.43859649122807015,2,5,-1,98
8,-0.30357142857142855,2,5,-1,99
8,-0.3508771929824561,2,5,-1,100
8,-0.23636363636363636,2,5,0,1
8,-0.3157894736842105,2,5,0,2
8,-0.125,2,5,0,3
8,-0.17857142857142858,2,5,0,4
8,-0.2857142857142857,2,5,0,5
8,-0.19642857142857142,2,5,0,6
8,-0.21428571428571427,2,5,0,7
8,-0.32142857142857145,2,5,0,8
8,-0.14285714285714285,2,5,0,9
8,-0.21428571428571427,2,5,0,10
8,-0.2807017543859649,2,5,0,11
8,-0.16071428571428573,2,5,0,12
8,-0.26785714285714285,2,5,0,13
8,-0.19642857142857142,2,5,0,14
8,-0.23214285714285715,2,5,0,15
8,-0.35714285714285715,2,5,0,16
8,-0.25,2,5,0,17
8,-0.16071428571428573,2,5,0,18
8,-0.21428571428571427,2,5,0,19
8,-0.2,2,5,0,20
8,-0.21428571428571427,2,5,0,21
8,-0.17857142857142858,2,5,0,22
8,-0.17857142857142858,2,5,0,23
8,-0.26785714285714285,2,5,0,24
8,-0.38596491228070173,2,5,0,25
8,-0.3392857142857143,2,5,0,26
8,-0.19642857142857142,2,5,0,27
8,-0.2857142857142857,2,5,0,28
8,-0.39285714285714285,2,5,0,29
8,-0.16071428571428573,2,5,0,30
8,-0.25,2,5,0,31
8,-0.23214285714285715,2,5,0,32
8,-0.25,2,5,0,33
8,-0.05454545454545454,2,5,0,34
8,-0.17857142857142858,2,5,0,35
8,-0.2857142857142857,2,5,0,36
8,-0.17857142857142858,2,5,0,37
8,-0.23214285714285715,2,5,0,38
8,-0.26785714285714285,2,5,0,39
8,-0.23214285714285715,2,5,0,40
8,-0.23214285714285715,2,5,0,41
8,-0.14285714285714285,2,5,0,42
8,-0.30357142857142855,2,5,0,43
8,-0.2857142857142857,2,5,0,44
8,-0.17857142857142858,2,5,0,45
8,-0.16071428571428573,2,5,0,46
8,-0.32142857142857145,2,5,0,47
8,-0.19642857142857142,2,5,0,48
8,-0.30357142857142855,2,5,0,49
8,-0.26785714285714285,2,5,0,50
8,-0.2857142857142857,2,5,0,51
8,-0.19642857142857142,2,5,0,52
8,-0.10909090909090909,2,5,0,53
8,-0.23214285714285715,2,5,0,54
8,-0.26785714285714285,2,5,0,55
8,-0.19642857142857142,2,5,0,56
8,-0.25,2,5,0,57
8,-0.3333333333333333,2,5,0,58
8,-0.21428571428571427,2,5,0,59
8,-0.23214285714285715,2,5,0,60
8,-0.32142857142857145,2,5,0,61
8,-0.125,2,5,0,62
8,-0.26785714285714285,2,5,0,63
8,-0.14285714285714285,2,5,0,64
8,-0.08928571428571429,2,5,0,65
8,-0.19642857142857142,2,5,0,66
8,-0.125,2,5,0,67
8,-0.26785714285714285,2,5,0,68
8,-0.39285714285714285,2,5,0,69
8,-0.25,2,5,0,70
8,-0.26785714285714285,2,5,0,71
8,-0.19642857142857142,2,5,0,72
8,-0.3684210526315789,2,5,0,73
8,-0.2857142857142857,2,5,0,74
8,-0.09090909090909091,2,5,0,75
8,-0.16071428571428573,2,5,0,76
8,-0.32142857142857145,2,5,0,77
8,-0.23214285714285715,2,5,0,78
8,-0.26785714285714285,2,5,0,79
8,-0.17857142857142858,2,5,0,80
8,-0.12962962962962962,2,5,0,81
8,-0.2545454545454545,2,5,0,82
8,-0.19642857142857142,2,5,0,83
8,-0.38596491228070173,2,5,0,84
8,-0.17857142857142858,2,5,0,85
8,-0.2857142857142857,2,5,0,86
8,-0.43859649122807015,2,5,0,87
8,-0.23214285714285715,2,5,0,88
8,-0.32142857142857145,2,5,0,89
8,-0.10714285714285714,2,5,0,90
8,-0.25,2,5,0,91
8,-0.17857142857142858,2,5,0,92
8,-0.25,2,5,0,93
8,-0.2857142857142857,2,5,0,94
8,-0.2857142857142857,2,5,0,95
8,-0.3392857142857143,2,5,0,96
8,-0.17857142857142858,2,5,0,97
8,-0.21428571428571427,2,5,0,98
8,-0.35714285714285715,2,5,0,99
8,-0.14545454545454545,2,5,0,100
8,-0.16071428571428573,2,5,1,1
8,-0.03636363636363636,2,5,1,2
8,-0.09090909090909091,2,5,1,3
8,0.01818181818181818,2,5,1,4
8,-0.23214285714285715,2,5,1,5
8,-0.01818181818181818,2,5,1,6
8,-0.03636363636363636,2,5,1,7
8,-0.05454545454545454,2,5,1,8
8,-0.125,2,5,1,9
8,-0.01818181818181818,2,5,1,10
8,-0.16071428571428573,2,5,1,11
8,-0.10909090909090909,2,5,1,12
8,-0.18181818181818182,2,5,1,13
8,0.14814814814814814,2,5,1,14
8,-0.12727272727272726,2,5,1,15
8,-0.12727272727272726,2,5,1,16
8,-0.18181818181818182,2,5,1,17
8,-0.23214285714285715,2,5,1,18
8,-0.16363636363636364,2,5,1,19
8,-0.19642857142857142,2,5,1,20
8,-0.10909090909090909,2,5,1,21
8,0.03636363636363636,2,5,1,22
8,-0.01818181818181818,2,5,1,23
8,-0.19642857142857142,2,5,1,24
8,-0.03636363636363636,2,5,1,25
8,-0.07272727272727272,2,5,1,26
8,0.05555555555555555,2,5,1,27
8,-0.05454545454545454,2,5,1,28
8,-0.16363636363636364,2,5,1,29
8,-0.19642857142857142,2,5,1,30
8,-0.10714285714285714,2,5,1,31
8,-0.05454545454545454,2,5,1,32
8,-0.05454545454545454,2,5,1,33
8,-0.12727272727272726,2,5,1,34
8,0.07272727272727272,2,5,1,35
8,-0.05357142857142857,2,5,1,36
8,0.03636363636363636,2,5,1,37
8,0.037037037037037035,2,5,1,38
8,0.037037037037037035,2,5,1,39
8,-0.09090909090909091,2,5,1,40
8,-0.01818181818181818,2,5,1,41
8,0.0,2,5,1,42
8,-0.05454545454545454,2,5,1,43
8,-0.09090909090909091,2,5,1,44
8,-0.10714285714285714,2,5,1,45
8,-0.03636363636363636,2,5,1,46
8,0.018518518518518517,2,5,1,47
8,-0.19642857142857142,2,5,1,48
8,-0.05454545454545454,2,5,1,49
8,0.03636363636363636,2,5,1,50
8,-0.10714285714285714,2,5,1,51
8,-0.05454545454545454,2,5,1,52
8,0.1320754716981132,2,5,1,53
8,0.03636363636363636,2,5,1,54
8,-0.10909090909090909,2,5,1,55
8,-0.07272727272727272,2,5,1,56
8,-0.09090909090909091,2,5,1,57
8,-0.10909090909090909,2,5,1,58
8,-0.07272727272727272,2,5,1,59
8,0.0,2,5,1,60
8,0.0,2,5,1,61
8,-0.01818181818181818,2,5,1,62
8,0.4230769230769231,2,5,1,63
8,-0.01818181818181818,2,5,1,64
8,0.07272727272727272,2,5,1,65
8,-0.10909090909090909,2,5,1,66
8,-0.07272727272727272,2,5,1,67
8,-0.17857142857142858,2,5,1,68
8,-0.07142857142857142,2,5,1,69
8,0.05555555555555555,2,5,1,70
8,-0.10714285714285714,2,5,1,71
8,-0.16071428571428573,2,5,1,72
8,0.07272727272727272,2,5,1,73
8,0.05660377358490566,2,5,1,74
8,0.0,2,5,1,75
8,-0.12727272727272726,2,5,1,76
8,-0.01818181818181818,2,5,1,77
8,-0.03636363636363636,2,5,1,78
8,0.01818181818181818,2,5,1,79
8,0.03636363636363636,2,5,1,80
8,-0.05454545454545454,2,5,1,81
8,-0.01818181818181818,2,5,1,82
8,0.018518518518518517,2,5,1,83
8,-0.19642857142857142,2,5,1,84
8,-0.03636363636363636,2,5,1,85
8,-0.18181818181818182,2,5,1,86
8,-0.07272727272727272,2,5,1,87
8,-0.1111111111111111,2,5,1,88
8,-0.07272727272727272,2,5,1,89
8,0.018518518518518517,2,5,1,90
8,-0.07272727272727272,2,5,1,91
8,-0.01818181818181818,2,5,1,92
8,-0.14545454545454545,2,5,1,93
8,-0.01818181818181818,2,5,1,94
8,-0.05454545454545454,2,5,1,95
8,-0.05454545454545454,2,5,1,96
8,-0.08928571428571429,2,5,1,97
8,-0.16071428571428573,2,5,1,98
8,-0.09090909090909091,2,5,1,99
8,-0.10909090909090909,2,5,1,100
8,0.05555555555555555,2,5,10,1
8,-0.05555555555555555,2,5,10,2
8,0.09615384615384616,2,5,10,3
8,0.2641509433962264,2,5,10,4
8,0.24528301886792453,2,5,10,5
8,0.21153846153846154,2,5,10,6
8,0.23076923076923078,2,5,10,7
8,0.037037037037037035,2,5,10,8
8,0.11320754716981132,2,5,10,9
8,0.018867924528301886,2,5,10,10
8,-0.018518518518518517,2,5,10,11
8,0.037037037037037035,2,5,10,12
8,0.23076923076923078,2,5,10,13
8,0.11538461538461539,2,5,10,14
8,0.07407407407407407,2,5,10,15
8,0.17307692307692307,2,5,10,16
8,0.21568627450980393,2,5,10,17
8,0.03773584905660377,2,5,10,18
8,0.09433962264150944,2,5,10,19
8,0.1320754716981132,2,5,10,20
8,0.20754716981132076,2,5,10,21
8,0.34615384615384615,2,5,10,22
8,0.05660377358490566,2,5,10,23
8,0.09615384615384616,2,5,10,24
8,0.28846153846153844,2,5,10,25
8,0.20754716981132076,2,5,10,26
8,0.19230769230769232,2,5,10,27
